burst_behavior,burst_index,cv,freq_variance,kurtosis,modalirity_burst,name,nu,pause_index,pause_ratio,skewness,temp,x,y
0.0,0.0,0.484310420082,93.9166666667,2.30458212089,0.0,Cell#057,0.582270256971,1.0,1.0,0.270747041023,32.0,226.8,120.6
0.0,0.0,0.89912294158,98.8075880759,2.59822724519,0.0,Cell#061,1.01163653122,4.4,27.7755102041,0.817722923322,32.0,249.8,160.8
0.0,0.0,0.555017000995,88.7661141805,6.36336227535,0.0,Cell#063,0.692888250498,1.0,1.0,1.71429617685,32.0,252.7,223.9
0.0,0.0,0.462584842993,81.5642458101,2.72070643042,0.0,Cell#068,0.512967150492,1.0,1.0,0.505399344473,32.0,269.9,175.1
0.0,0.0,0.645343838415,87.6429361859,8.10934853799,0.0,Cell#069,0.852123243219,1.0,1.0,2.27672564382,32.0,278.5,45.9
0.0,0.0,0.522514132383,93.1707317073,4.15417656081,0.0,Cell#074,0.56490530045,1.93181818182,2.65960830264,1.0847638453,32.0,301.5,66.0
0.0,0.0,0.834620967812,87.6143560873,8.87854012859,0.0,Cell#111,1.1880429615,1.0,1.0,2.64884516486,32.0,528.3,267.0
0.0,0.0,0.854523685899,96.5804471723,8.3941629796,0.0,Cell#113,1.02178523409,1.0,1.0,2.22984104066,32.0,536.9,246.9
0.0,0.0,0.83411553119,98.6686032438,10.1307443697,0.0,Cell#116,1.27507172968,1.0,1.0,2.75448447162,32.0,545.5,209.6
0.0,0.0,0.520446967405,98.0537534754,2.73075673273,0.0,Cell#124,0.706982799067,31.0,153.214876033,0.136133059372,32.0,574.2,269.9
0.0,0.0,0.587339040935,94.0251572327,2.6794287098,0.0,Cell#127,0.698614085501,1.0,1.0,0.585290302352,32.0,588.6,252.7
0.0,0.0,0.526510439881,94.6987951807,2.93175822916,0.0,Cell#129,0.691495145824,1.0,1.0,0.532646103043,32.0,597.2,203.8
0.0,0.0,0.991021415174,94.5104249142,5.24363588307,0.0,Cell#003,1.31334058158,1.0,1.0,1.75710608453,36.0,34.5,112.0
0.0,0.0,1.65352614239,99.3076296497,11.9906982423,0.0,Cell#007,1.75521045808,1.0,1.0,3.22708023326,36.0,63.2,120.6
0.0,0.0,0.935427459018,98.0440856877,5.61574674054,0.0,Cell#009,1.20218396113,1.0,1.0,1.68547867169,36.0,86.1,94.7
0.0,0.0,0.895766261497,97.8084659261,4.92135366808,0.0,Cell#013,1.2225795566,1.0,1.0,1.52398463499,36.0,97.6,97.6
0.0,0.0,0.879147178416,98.1308411215,3.71807135992,0.0,Cell#014,0.880925140576,6.6,19.0801886792,1.19026287735,36.0,112.0,109.1
0.0,0.0,0.953595926018,98.8217967599,2.26714665385,0.0,Cell#029,1.10559699167,9.0,58.0777777778,0.763886919644,36.0,212.5,178.0
0.0,0.0,1.36118073555,98.8695242581,9.12890250975,0.0,Cell#038,0.877782977273,10.4,34.8033794163,2.4699623558,36.0,261.3,166.5
0.0,0.0,1.40880297754,99.1178323882,8.09852784422,0.0,Cell#055,0.776223903363,3.29411764706,10.446160836,2.3254746885,36.0,390.5,223.9
0.0,0.0,0.906507337764,98.2816229117,2.80351417658,0.0,Cell#068,1.07350211478,6.0,39.7195121951,0.918956003273,36.0,499.6,146.4
0.0,0.0,0.752825968562,97.2204266322,2.05080377483,0.0,Cell#081,0.876943397855,1.0,1.0,0.458324738826,36.0,562.7,126.3
0.0,0.0,0.880576532488,98.495173197,2.58926223813,0.0,Cell#094,0.945779902463,1.0,1.0,0.872180291337,36.0,666.1,132.1
0.0,0.0,1.64650312997,99.5137763371,14.1603923333,0.0215053763441,Cell#096,0.722203429229,1.5,4.48263745349,3.0918328418,36.0,674.7,120.6
0.0,0.0,0.883917665481,98.7438939288,3.95454950636,0.0,Cell#100,1.10254688065,20.0,145.808823529,1.28186017172,36.0,697.7,114.8
0.0,0.0,1.17364016805,98.0070859167,10.4913675817,0.0,Cell#101,1.34100163963,1.0,1.0,2.80375216232,36.0,697.7,68.9
0.0,0.0,0.774103689647,94.8576409064,8.38228639415,0.0,Cell#104,1.07889215625,1.0,1.0,2.21423218834,36.0,714.9,48.8
0.0,0.0,0.868602944271,99.6750812297,3.3585739879,0.0,Cell#105,1.16077501369,12.0,161.336283186,1.03179601072,36.0,717.8,68.9
0.0,0.0,0.623266836317,97.139938713,3.32893031264,0.0,Cell#005,0.919396097024,1.0,1.0,0.846230156875,36.0,11.5,183.8
0.0,0.0,1.22027391715,99.0869774147,6.05618543765,0.0,Cell#006,1.07040306339,4.83333333333,21.3008962868,1.90667774981,36.0,23.0,180.9
0.0,0.0,0.926901406243,98.7056213018,7.87143624958,0.0,Cell#008,1.13244744471,28.0,150.392592593,2.04229815257,36.0,25.8,157.9
0.0,0.0,0.815986742207,97.7695167286,3.27822245101,0.0,Cell#009,0.835283728876,2.73333333333,6.30237854251,1.01732255826,36.0,28.7,120.6
0.0,0.0,1.41605721825,99.5460440986,11.7773744203,0.0106382978723,Cell#010,0.789944790077,3.31818181818,8.3402417962,2.83067385829,36.0,37.3,198.1
0.0,0.0,0.616383313779,98.2716049383,2.49466647707,0.0,Cell#015,0.806085697948,16.0,81.5487804878,0.32931232691,36.0,48.8,143.6
0.0,0.0,1.07717800336,99.6545768566,5.72675115573,0.0,Cell#016,1.41199133136,7.0,64.0220264317,1.74077717715,36.0,66.0,123.5
0.0,0.0,1.00391280369,99.0384615385,8.33704657317,0.0,Cell#017,1.05239312271,8.2,31.2861356932,2.21968152534,36.0,71.8,183.8
0.0,0.0,0.81859695137,94.5773524721,7.89442191645,0.0,Cell#020,1.07462533588,1.0,1.0,2.12264117027,36.0,77.5,103.4
0.0,0.0,0.593334000881,98.3425414365,3.08837995909,0.0,Cell#021,0.812155566112,14.0,70.1141732283,0.489617129176,36.0,86.1,166.5
0.0,0.0,1.63079230338,99.3037648272,12.6355962756,0.0,Cell#022,1.23129395504,9.0,42.6585365854,3.22119569567,36.0,91.9,201.0
0.0,0.0,1.82781091026,99.4933333333,21.1647187285,0.0,Cell#023,1.16216304021,5.0,21.0576407507,4.1561478585,36.0,94.7,183.8
0.00621118012422,0.0,1.97563810468,99.7466521896,18.6102616986,0.0161290322581,Cell#030,0.78706523808,1.33333333333,5.53947368421,3.87935027024,36.0,112.0,169.4
0.0,0.0,1.91509035275,99.6017378711,17.8050827475,0.0,Cell#037,0.795155870142,1.60869565217,6.45371621622,3.79080868932,36.0,132.1,120.6
0.0,0.0,0.863309703023,97.7043673012,4.54620249415,0.0,Cell#057,0.984309087604,37.0,151.992907801,1.40873746924,36.0,246.9,281.4
0.0,0.0,0.638744655961,98.1449673652,2.86488158188,0.0,Cell#067,0.88311867055,1.0,1.0,0.617696443391,36.0,304.3,252.7
0.0,0.0,1.03892123956,99.2227979275,6.7367375055,0.0,Cell#069,1.07494674972,5.0,23.7795637199,1.89389400098,36.0,304.3,223.9
0.0,0.0,0.905282369651,98.2489740082,3.13555486952,0.0,Cell#093,1.17299636624,1.0,1.0,0.980628255847,36.0,399.1,275.6
0.0,0.0,0.757785574345,97.7511244378,2.70833282943,0.0,Cell#100,0.992227525382,18.0,106.668965517,0.862276653483,36.0,436.4,246.9
0.0,0.0,2.70044256741,99.6910856134,92.2152309247,0.0,Cell#105,0.789591556524,5.11111111111,11.1575168919,9.28449963685,36.0,453.6,278.5
0.0,0.0,0.668397154784,99.0494296578,1.93251895095,0.0,Cell#106,0.79971506541,11.6666666667,54.2819843342,0.259334156802,36.0,468.0,232.6
0.0,0.0,0.704508719672,98.7814166032,4.26898083018,0.0,Cell#108,0.966363488221,13.6666666667,55.7757255937,0.909952915676,36.0,476.6,292.9
0.0,0.0,0.538044097013,84.5788336933,2.06671693313,0.0,Cell#110,0.538491715248,1.0,1.0,0.403723050934,36.0,482.3,281.4
0.0,0.0,0.915928649312,97.883149873,3.013005305,0.0,Cell#111,0.835131072068,11.25,40.5769944341,0.992537695155,36.0,482.3,252.7
0.0,0.0,0.989536115424,98.6198243413,4.50241504175,0.0,Cell#112,0.941027831402,14.6666666667,52.6328502415,1.41265364773,36.0,488.1,264.1
0.0,0.0,1.25696830596,99.0623109498,25.8018444568,0.0,Cell#113,1.16452706099,13.3333333333,52.6799007444,4.47118794072,36.0,491.0,318.7
0.0,0.0,0.785830592844,97.6627712855,2.10882379599,0.0,Cell#114,0.86893985221,16.5,71.3866171004,0.645118746968,36.0,493.8,195.2
0.0,0.0,0.793908925404,95.3606237817,7.94326099456,0.0,Cell#116,1.01367277785,1.0,1.0,2.10501387324,36.0,499.6,292.9
0.0,0.0,1.38156700252,99.6068152031,8.2624862201,0.0,Cell#117,1.15515197888,4.33333333333,27.1416666667,2.4033309419,36.0,502.4,172.3
0.0,0.0,1.03918191804,94.6414182111,6.38189149224,0.0,Cell#122,0.906037556387,1.0,1.0,2.08700977252,36.0,519.7,226.8
0.0,0.0,1.17878224579,99.2316136114,5.70396763834,0.0,Cell#125,0.980474793887,4.44444444444,17.4583333333,1.78923503149,36.0,528.3,183.8
0.0,0.0,1.06540812843,99.348534202,4.99271375402,0.0,Cell#131,1.20779539638,8.5,71.7708333333,1.74201284062,36.0,557.0,252.7
0.0,0.0,1.21180351699,99.4318181818,8.86132132512,0.015625,Cell#132,0.970215229821,2.82352941176,10.2463563705,2.20786955064,36.0,559.9,201.0
0.0,0.0,0.69023710908,98.0,2.39172163054,0.0,Cell#134,0.854488148847,17.0,77.3854545455,0.552004620187,36.0,568.5,267.0
0.0,0.0,1.17185765351,99.4344473008,10.1203422991,0.0,Cell#135,1.01505904173,2.93333333333,11.2793266702,2.32296360758,36.0,571.3,226.8
0.0,0.0,0.904671821519,98.1434058899,4.19225470339,0.0,Cell#137,0.969907387363,20.5,80.7490494297,1.31054684447,36.0,577.1,201.0
0.0,0.0,0.904174067924,98.1091534164,3.51215683178,0.0,Cell#139,1.08260865669,23.0,132.534722222,1.15856687217,36.0,585.7,178.0
0.0,0.0,0.788180296348,97.0049916805,5.36927420761,0.0,Cell#140,0.918221893465,12.0,37.1649122807,1.43226474737,36.0,585.7,215.3
0.0,0.0,0.781042088669,98.753117207,4.84467235154,0.0,Cell#141,0.954441606889,9.0,30.1488439306,1.29756498794,36.0,588.6,235.4
0.0,0.0,0.987745520645,98.685363716,10.1912679134,0.0,Cell#142,0.944578206509,3.94736842105,10.0099173554,2.22119083784,36.0,591.4,198.1
0.0,0.0,0.945885984361,99.063032368,7.1723904841,0.0,Cell#143,0.967886001783,3.75,11.1620971621,1.83458044255,36.0,600.1,183.8
0.00568181818182,0.0,1.14323622541,99.1194968553,4.75742035673,0.0258620689655,Cell#148,0.764797910897,1.28846153846,3.56266460108,1.49467161167,36.0,620.2,209.6
0.0,0.0,0.893170782173,99.0334572491,6.9647145236,0.0,Cell#152,1.01222336271,5.4,19.035566584,1.62754764371,36.0,628.8,189.5
0.0,0.0,0.847464862139,98.8077496274,6.94334473535,0.0,Cell#154,0.995649408028,7.71428571429,26.6270207852,1.62374112719,36.0,634.5,203.8
0.0,0.0,1.14637225925,99.1762410579,4.7526855646,0.0,Cell#001,1.44495475871,12.0,115.057971014,1.64586384979,36.0,5.7,60.3
0.0,0.0,1.13702906908,99.3740872105,5.8505341093,0.0,Cell#004,1.48549763174,5.5,58.9700374532,1.92764473112,36.0,20.1,51.7
0.0,0.0,0.742345457732,96.3602426505,2.31638629377,0.0,Cell#006,0.924866309511,1.0,1.0,0.552322148167,36.0,23.0,66.0
0.0,0.0,0.990237816943,99.1911021234,10.2390097432,0.0,Cell#007,1.0875212845,10.0,40.098,2.39314488387,36.0,25.8,77.5
0.0,0.0,0.777493868118,97.2602739726,3.87712678206,0.0,Cell#009,0.870334165275,24.5,78.6917562724,1.2181897226,36.0,43.1,126.3
0.0,0.0,1.3759311589,99.4957331265,12.4930143911,0.0,Cell#014,1.6202585142,15.0,119.26984127,3.30712589383,36.0,60.3,100.5
0.0,0.0,1.36379616568,99.481097109,9.0908690669,0.0,Cell#022,1.09677785722,5.16666666667,25.1812080537,2.47072977012,36.0,83.3,91.9
0.0,0.0,1.3018281108,99.4431355751,7.59758968628,0.0,Cell#026,1.32961472383,18.0,154.53968254,2.52645209764,36.0,97.6,123.5
0.0,0.0,0.816395514508,97.8094194962,5.39731422083,0.0,Cell#033,0.855175118383,17.25,45.8780487805,1.63585142626,36.0,114.8,195.2
0.0,0.0,0.862357238549,99.408436214,4.55521939341,0.0,Cell#035,1.225341091,14.0,152.512195122,1.41523863494,36.0,120.6,241.2
0.0,0.0,0.621979732069,86.5236746257,3.07692068774,0.0,Cell#038,0.634494517703,1.0,1.0,0.974070186771,36.0,140.7,223.9
0.0,0.0,1.1853797351,98.0576307364,4.39382871745,0.0,Cell#042,1.34252302462,1.0,1.0,1.74462302168,36.0,163.7,226.8
0.0,0.0,1.0958575181,99.5969219494,6.70177908923,0.0,Cell#046,1.36016441946,4.25,28.1034482759,1.79164089689,36.0,183.8,241.2
0.0,0.0,0.81924457132,96.8884475339,2.39015640776,0.0,Cell#062,1.03310323313,1.0,1.0,0.670895116146,36.0,255.5,149.3
0.0,0.0,0.933680905574,97.2241992883,2.85549195393,0.0,Cell#083,1.11276008886,1.0,1.0,0.984658468344,36.0,387.6,310.1
0.0,0.0,1.06777381371,99.6430696014,11.6739279931,0.0307692307692,Cell#085,1.02714632675,6.44444444444,21.0657065707,2.62486213555,36.0,402.0,269.9
0.0,0.0,1.36518765099,97.9092901703,10.8030973644,0.0,Cell#086,1.62319035725,1.0,1.0,2.96076599305,36.0,407.7,292.9
0.0,0.0,0.769909930482,96.8287526427,2.7483959232,0.0,Cell#088,0.826080052713,25.0,81.9219330855,0.917239118359,36.0,424.9,267.0
0.0,0.0,0.750671421348,98.5238296078,2.30322026171,0.0,Cell#094,0.940215387883,16.0,133.637037037,0.664832004308,36.0,465.1,275.6
0.0,0.0,0.52999771702,98.7292277615,5.25996417402,0.0,Cell#098,0.726678297513,15.3333333333,58.1114058355,0.814562716762,36.0,479.5,186.6
0.0,0.0,1.08816805978,91.9988690981,3.5878389626,0.0,Cell#105,1.24287424192,1.0,1.0,1.55583342042,36.0,539.8,267.0
0.0,0.0,0.763861953444,99.0922844175,4.985824473,0.0,Cell#106,0.984239487309,4.875,20.2736030829,1.26029784915,36.0,539.8,284.2
0.0,0.0,1.10909967859,99.5777027027,15.0831931189,0.0,Cell#108,1.10327682489,8.8,35.9851239669,3.13059102316,36.0,557.0,269.9
0.0,0.0,0.970513391857,99.1833704529,2.57303280716,0.0,Cell#118,1.19125848043,8.0,62.8167938931,0.830437427766,36.0,614.4,198.1
0.0,0.0,0.877371743803,99.2528019925,4.56300175011,0.0,Cell#126,1.0800057218,7.66666666667,54.9775910364,1.3845934854,36.0,654.6,120.6
0.0,0.0,0.677581174986,98.7101669196,2.47061464155,0.0,Cell#128,0.878992134133,27.0,144.136752137,0.57767085804,36.0,660.4,172.3
0.0,0.0,0.904677202532,97.1144278607,5.97827161226,0.0,Cell#133,0.992341815652,1.0,1.0,1.77992476403,36.0,683.3,189.5
0.0,0.0,1.52495131669,98.957609451,7.32848063621,0.0,Cell#002,1.74813186904,1.0,1.0,2.30790517866,36.0,51.7,166.5
0.0,0.0,0.625960503888,95.0033760972,2.61076287459,0.0,Cell#006,0.849555874557,1.0,1.0,0.465904848413,36.0,74.6,186.6
0.0,0.0,1.0011321248,99.3647432504,6.66889894346,0.0,Cell#009,1.12535045757,3.1,15.1585268215,1.73448542652,36.0,97.6,134.9
0.0,0.0,0.975790080575,99.2478375329,4.38719999706,0.0,Cell#011,1.19673613932,4.4,30.8649068323,1.20084402702,36.0,109.1,109.1
0.0,0.0,1.53676680245,99.7097041747,8.93659434911,0.0,Cell#012,1.76952228505,14.0,157.958677686,2.65285812916,36.0,120.6,160.8
0.0,0.0,1.028052707,99.4238683128,2.71742938853,0.0185185185185,Cell#015,0.854527579268,2.92857142857,11.7616438356,0.950637341817,36.0,132.1,94.7
0.0,0.0,0.624464342705,99.2963252541,2.6720906587,0.03125,Cell#016,0.797196125457,32.0,191.908256881,0.459653161868,36.0,137.8,123.5
0.0,0.0,1.17747282207,99.433106576,3.18352259688,0.025,Cell#018,0.865190232542,2.15384615385,12.0172520025,1.15684939534,36.0,149.3,57.4
0.0,0.0,0.909497591374,99.5594713656,7.79406139431,0.0,Cell#020,1.20118940425,5.5,37.6539923954,1.87571515665,36.0,152.2,123.5
0.0,0.0,0.899689010321,99.3076590221,9.29085812474,0.0,Cell#025,1.12800089163,11.0,54.963060686,2.13206437226,36.0,192.4,160.8
0.0,0.0,0.969712481251,98.4647592463,4.95927885584,0.0,Cell#028,0.953027604922,6.42857142857,22.7826086957,1.52615506985,36.0,209.6,149.3
0.0168539325843,0.0,1.48839976696,99.4796183868,24.5809530797,0.0260416666667,Cell#030,0.757356807515,0.790909090909,1.70617961305,3.92428509916,36.0,221.1,203.8
0.0,0.0,0.971234888119,99.6434029547,4.00036175757,0.0,Cell#031,1.26810573355,4.33333333333,48.4832904884,1.25816651544,36.0,229.7,166.5
0.0,0.0,1.49212801766,99.4086339444,7.25674354268,0.0,Cell#033,1.29346470554,1.5,11.2465437788,2.12669477504,36.0,241.2,178.0
0.0,0.0,0.917092050288,97.6020193521,3.25092791562,0.0,Cell#034,1.14416877912,1.0,1.0,1.21954463537,36.0,244.0,229.7
0.0,0.0,1.02113038668,99.3456131847,3.66920572717,0.0,Cell#041,1.24294788057,13.0,149.68503937,1.41147285686,36.0,287.1,292.9
0.0,0.0,1.03996457597,99.1017964072,9.21278426226,0.0,Cell#059,0.96689205919,5.45454545455,16.749109052,2.39931792174,36.0,387.6,246.9
0.0,0.0,1.87558138426,99.7512437811,18.3235808845,0.0,Cell#060,1.56823553141,6.33333333333,47.275,4.09918750792,36.0,396.2,163.7
0.0,0.0,1.61319694491,99.7812920592,13.7696563448,0.0,Cell#063,1.47412585948,6.66666666667,55.4901408451,3.33351690078,36.0,396.2,175.1
0.0,0.0,0.696770791411,98.8314447592,4.31084495859,0.0,Cell#064,1.01547748633,17.0,141.631578947,0.965120940864,36.0,404.8,163.7
0.0,0.0,1.23988765477,99.1132075472,3.37323442548,0.0,Cell#071,0.992699849555,11.0,123.721088435,1.38601981467,36.0,422.1,189.5
0.0,0.0,0.965357397564,99.4372294372,2.3608997202,0.0,Cell#074,1.11916117997,3.4,29.7344,0.681692514771,36.0,433.5,183.8
0.0,0.0,1.13519905805,99.5792079208,4.80283599707,0.0,Cell#079,1.40343416656,4.66666666667,47.1908602151,1.59803303835,36.0,450.8,180.9
0.0,0.0,1.11951994922,98.3759093216,5.17361851169,0.0,Cell#081,1.0986877157,1.0,1.0,1.67671524227,36.0,462.2,223.9
0.0,0.0,1.03668917617,99.1887675507,3.45815304507,0.0,Cell#087,1.24147277505,4.0,36.2774566474,1.15738298454,36.0,479.5,172.3
0.0,0.0,0.843526787936,99.7390547985,3.06536838292,0.0714285714286,Cell#097,1.12955064614,14.0,170.036697248,0.811739414543,36.0,508.2,206.7
0.0,0.0,0.986112139798,98.8543371522,6.02567286089,0.0,Cell#101,1.11773798235,1.0,1.0,1.79386942332,36.0,557.0,275.6
0.0,0.0,0.995711145597,99.0974050395,6.29850762168,0.0,Cell#113,1.39960452882,12.0,127.635135135,1.9943124492,36.0,620.2,183.8
0.0,0.0,0.895287716524,99.6587030717,9.89537858986,0.0,Cell#119,1.23394295151,19.0,173.663716814,2.53774886298,36.0,648.9,272.8
0.0,0.0,1.02496056569,94.8010269576,15.1429609078,0.0,Cell#002,0.918544814536,1.0,1.0,3.47211292056,36.0,8.6,235.4
0.0,0.0,0.676354881985,89.6238651102,3.37601437786,0.0,Cell#006,0.851613658627,1.0,1.0,1.17744754941,36.0,40.2,226.8
0.0,0.0,0.565391873914,84.3123704216,3.79315254618,0.0,Cell#009,0.580337109288,1.0,1.0,1.22017596564,36.0,51.7,126.3
0.0,0.0,0.643307642091,97.9899497487,5.01984031708,0.0,Cell#012,0.866019047295,9.16666666667,29.8123393316,1.09995574159,36.0,63.2,261.3
0.0,0.0,0.477966594443,91.2631578947,6.2793408757,0.0,Cell#019,0.532456090668,1.0,1.0,1.65528924,36.0,86.1,137.8
0.0,0.0,0.893217866268,91.9025157233,3.80429177127,0.0,Cell#023,1.023847466,1.0,1.0,1.45763877337,36.0,117.7,132.1
0.0,0.0,0.75653235813,98.5828166519,4.47814474061,0.0,Cell#026,1.00103610697,11.0,67.9746376812,1.21325168868,36.0,132.1,129.2
0.0,0.0,0.912774061539,95.2549366342,6.77160079931,0.0,Cell#028,1.12286083459,1.0,1.0,2.13910867649,36.0,140.7,143.6
0.0,0.0,0.97572771611,94.9811430229,9.83583244349,0.0,Cell#030,1.11902486368,1.0,1.0,2.63620777787,36.0,146.4,218.2
0.0,0.0,0.563082836236,97.486535009,5.49889088841,0.0,Cell#033,0.683015850635,43.0,173.03125,1.59815084736,36.0,155.0,157.9
0.0,0.0,0.544807448328,92.0041536864,4.082521338,0.0,Cell#034,0.60382664197,1.0,1.0,1.29795752603,36.0,157.9,114.8
0.0,0.0,0.470354364807,95.8183990442,4.21534537525,0.0,Cell#035,0.622579051984,26.0,83.9343065693,0.814478502534,36.0,160.8,129.2
0.0,0.0,0.389356077657,91.7874396135,3.4638676033,0.0,Cell#037,0.411208111432,4.89473684211,6.78657120743,0.444928974194,36.0,163.7,206.7
0.0,0.0,1.06412352354,93.1577256666,5.64426155904,0.0,Cell#038,0.955005562267,1.0,1.0,2.05120703326,36.0,169.4,152.2
0.0,0.0,0.579452235764,97.1783295711,6.03792867921,0.0,Cell#040,0.762037344812,15.0,43.1941391941,1.27684775669,36.0,189.5,183.8
0.0,0.0,0.498235560557,93.3139534884,4.39096314763,0.0,Cell#042,0.572983023068,9.5,15.6098310292,1.04267219131,36.0,201.0,166.5
0.0,0.0,0.663296602858,95.4425942156,5.06389208906,0.0,Cell#045,0.784396693099,1.0,1.0,1.49994217037,36.0,206.7,137.8
0.0,0.0,0.474726423896,96.6019417476,4.90104775242,0.0,Cell#046,0.605750872819,56.0,183.203125,1.05091137937,36.0,209.6,103.4
0.0,0.0,1.05558169374,93.2982148083,3.97092054505,0.0,Cell#047,1.20734736562,1.0,1.0,1.57472030614,36.0,212.5,68.9
0.0,0.0,0.502960182957,91.4778856526,4.27209254648,0.0,Cell#049,0.567220816173,1.0,1.0,1.24567708875,36.0,229.7,63.2
0.0,0.0,0.796645010766,91.6454406521,6.710037165,0.0,Cell#050,0.76282637253,1.0,1.0,2.10592970914,36.0,229.7,103.4
0.0,0.0,0.478941919034,85.4578096948,5.68977223623,0.0,Cell#052,0.45353961786,1.0,1.0,1.65622505163,36.0,241.2,80.4
0.0,0.0,0.762767674245,98.6291486291,4.53670477069,0.0,Cell#053,0.913547787974,7.4,32.0479041916,1.36811236206,36.0,244.0,146.4
0.0,0.0,0.942924944324,93.698630137,4.22075749029,0.0,Cell#054,0.940386814081,1.0,1.0,1.63753583602,36.0,246.9,60.3
0.0,0.0,0.610232683474,88.9423076923,5.85789722192,0.0,Cell#056,0.622557644998,1.0,1.0,1.76155564184,36.0,258.4,103.4
0.0,0.0,1.45926994136,96.8478050667,18.613952933,0.0,Cell#057,1.22052937191,1.0,1.0,4.08431625418,36.0,258.4,149.3
0.0,0.0,1.23421024104,96.1148648649,15.2768244197,0.0,Cell#059,1.10221633851,1.0,1.0,3.5737356762,36.0,275.6,149.3
0.0,0.0,0.85475879421,94.7672552167,2.27019418906,0.0,Cell#060,0.874708880975,1.0,1.0,0.791758358109,36.0,278.5,80.4
0.0,0.0,0.626318643941,97.3015873016,3.34455841708,0.0,Cell#063,0.789001194653,10.8571428571,27.8918322296,0.701514495035,36.0,298.6,129.2
0.0,0.0,0.965786311081,96.1408586589,6.37628237452,0.0,Cell#067,1.35252438413,1.0,1.0,2.00451833658,36.0,318.7,126.3
0.0,0.0,0.677593261651,97.9368932039,5.34461164649,0.0,Cell#074,0.840386154054,11.8333333333,30.2091584158,1.27796305474,36.0,353.1,126.3
0.0,0.0,0.702361455712,92.1017402945,1.87243384596,0.0,Cell#075,0.804682001169,1.0,1.0,0.567169935084,36.0,353.1,74.6
0.0,0.0,0.445113116859,75.1282051282,2.2990098314,0.0,Cell#078,0.418099398809,1.0,1.0,0.668512078166,36.0,364.6,152.2
0.0,0.0,0.430078803939,95.5794504182,4.55923858923,0.0,Cell#079,0.541163635488,49.0,165.98540146,0.866780154593,36.0,367.5,74.6
0.0,0.0,0.704377324754,90.6029757244,5.86095759691,0.0,Cell#080,0.932530180761,1.0,1.0,1.79900849796,36.0,379.0,137.8
0.0,0.0,0.532442235909,97.4850299401,4.44393838854,0.0,Cell#081,0.715348101885,18.6666666667,57.2537313433,0.834179478057,36.0,379.0,83.3
0.0,0.0,0.566277712905,97.9443772672,4.91681213768,0.0,Cell#085,0.788564689852,12.8,36.995398773,0.860658470902,36.0,407.7,23.0
0.0,0.0,0.580625601139,97.3652694611,4.42583320483,0.0,Cell#090,0.743414869434,19.0,60.2265625,1.05150855009,36.0,433.5,129.2
0.0,0.0,0.962068842372,94.6210268949,4.67311385909,0.0,Cell#091,1.27289400774,1.0,1.0,1.52272362006,36.0,436.4,74.6
0.0,0.0,0.839438994673,93.0539273154,2.88339036758,0.0,Cell#097,1.04101571414,1.0,1.0,1.09016922224,36.0,459.4,123.5
0.0,0.0,0.785215891374,95.5720572057,5.23233474281,0.0,Cell#098,0.894089267339,1.0,1.0,1.60859894836,36.0,468.0,103.4
0.0,0.0,0.844670446572,92.6981300089,8.40039019813,0.0,Cell#101,0.74671776446,1.0,1.0,2.35362292954,36.0,476.6,91.9
0.0,0.0,0.985763250621,92.7719058984,7.40932032697,0.0,Cell#102,0.872330419166,1.0,1.0,2.35034948445,36.0,476.6,74.6
0.0,0.0,0.635243226291,90.9494725153,3.17306234643,0.0,Cell#104,0.787609348005,1.0,1.0,0.946884583287,36.0,488.1,97.6
0.0,0.0,0.740276599177,93.568627451,3.11197292568,0.0,Cell#105,0.992132807023,1.0,1.0,0.945476729183,36.0,493.8,114.8
0.0,0.0,0.631980837849,96.4221824687,4.1670019092,0.0,Cell#107,0.779608499992,8.08333333333,16.6853103872,1.00828775961,36.0,505.3,68.9
0.0,0.0,0.823771179905,93.6053354257,2.92368200756,0.0,Cell#109,1.04255780391,1.0,1.0,1.05739346162,36.0,505.3,97.6
0.0,0.0,0.648314196174,94.8717948718,9.49146407201,0.0,Cell#111,0.767526073277,1.0,1.0,2.40277191363,36.0,519.7,132.1
0.0,0.0,0.62755424937,97.0501474926,3.32454142133,0.0,Cell#112,0.785935197389,7.77777777778,19.9885993485,0.648943171793,36.0,519.7,80.4
0.0,0.0,1.29040664412,96.2163416899,14.3144528214,0.0,Cell#113,1.10724108166,1.0,1.0,3.48602153883,36.0,519.7,97.6
0.0,0.0,0.823082611321,93.7304075235,6.33607548508,0.0,Cell#114,0.986976144935,1.0,1.0,1.87043192124,36.0,528.3,109.1
0.0,0.0,0.50960209033,87.7675840979,5.81002663703,0.0,Cell#115,0.687232954715,1.0,1.0,1.3977007101,36.0,531.2,63.2
0.0,0.0,0.759302838326,92.6193118757,4.83208121584,0.0,Cell#116,0.802879163642,1.0,1.0,1.64285818146,36.0,542.6,126.3
0.0,0.0,0.709164785001,89.6103896104,4.64829758636,0.0,Cell#119,0.847032805646,1.0,1.0,1.58406932158,36.0,554.1,157.9
0.0,0.0,0.579683449243,89.7211155378,8.31992684374,0.0,Cell#120,0.574383287875,1.0,1.0,2.2472555917,36.0,554.1,132.1
0.0,0.0,0.672568485734,93.3675852405,1.47196374551,0.0,Cell#121,0.649735107183,1.0,1.0,0.201211381929,36.0,571.3,91.9
0.0,0.0,0.531625763535,96.2102689487,4.39705912481,0.0,Cell#123,0.717616263328,30.0,88.1703703704,0.8136317619,36.0,582.8,143.6
