name,x,y,burst_index,cv,nu,freq_variance,modalirity_burst,pause_index,pause_ratio,burst_behavior,skewness,kurtosis
Cell#057,149.3,91.9,0.0961538461538,2.14617116723,0.138487321356,99.9245852187,0.949152542373,0.40243902439,1.63175108283,0.0645161290323,3.26241907296,14.4994197971
Cell#060,157.9,77.5,0.0,1.30954455957,0.813762716484,99.9010227648,0.288888888889,1.14814814815,4.79892383576,0.0,1.75078052507,5.72354078144
Cell#061,160.8,201.0,0.0,1.85603463077,1.65981670386,99.8919464054,0.7,0.545454545455,7.157965645,0.0,1.93256651728,5.01757916496
Cell#064,166.5,34.5,0.0,2.41457479147,2.14020216506,99.9406660239,0.25,1.14285714286,11.1766162992,0.0119047619048,3.32211301905,12.1201275047
Cell#065,169.4,83.3,2.33333333333,3.08749211117,2.5020785965,99.9858645256,3.33333333333,0.181818181818,6.8948542024,0.0125,3.37407665478,11.7342229266
Cell#066,172.3,189.5,0.0,1.07255739438,1.25517503471,99.5715597266,0.0625,7.5,51.0300353357,0.0,0.890745281649,2.29487834854
Cell#067,178.0,109.1,0.0,1.61845451983,0.919861498531,99.9414477055,0.473684210526,0.866666666667,8.07154585972,0.0,1.61273537534,4.59716899028
Cell#069,183.8,129.2,0.0,1.97214157096,0.418642182434,99.9653078925,0.714285714286,0.5,9.79883990719,0.0121951219512,2.32595315161,7.03489814634
Cell#070,183.8,34.5,0.761904761905,2.38846812478,-0.0385439687897,99.8838896952,1.07142857143,0.234042553191,1.51185602842,0.0821917808219,2.90665131236,10.7622252476
Cell#071,186.6,91.9,0.857142857143,2.38518072589,1.68127082023,99.9706474337,1.25,0.285714285714,5.78490961488,0.0232558139535,3.18517916195,12.1433228341
Cell#073,189.5,54.6,1.33333333333,2.47719240597,0.611791931386,99.9773174051,1.875,0.277777777778,6.5788590604,0.016393442623,2.72740188354,9.18500913061
Cell#075,195.2,129.2,0.576923076923,2.60813519081,-0.469415303027,99.9444341545,1.46875,0.253968253968,1.97178545187,0.0564516129032,3.18563024104,12.7407609551
Cell#076,195.2,103.4,0.565217391304,2.01373037223,-0.38813856571,99.9298245614,1.5,0.326530612245,2.58188472095,0.0325203252033,2.00727851171,5.60744088071
Cell#077,198.1,80.4,2.57142857143,2.06560463952,-0.285667982176,99.95871749,2.55555555556,0.28,4.87508658508,0.0330578512397,2.00954849945,5.67066868933
Cell#079,206.7,63.2,1.10344827586,2.43610768719,-0.569164102679,99.9541788856,2.09375,0.285714285714,1.7299985302,0.0645161290323,3.87653648228,22.7111186769
Cell#080,209.6,129.2,0.0,1.46604093237,0.932246174395,99.940067923,0.5,1.0,12.7074829932,0.0,1.36355481342,3.19521870476
Cell#083,218.2,80.4,0.5,1.72082980406,1.64614681877,99.9569839612,1.125,0.888888888889,11.5170111972,0.01,1.66372160067,4.22272159994
Cell#084,218.2,175.1,0.0,2.44315184927,0.925013364975,99.9625888515,0.923076923077,0.315789473684,4.18848018249,0.0117647058824,3.20641344222,12.7535279195
Cell#085,218.2,112.0,0.384615384615,1.79919772269,1.3071227439,99.9358820229,0.642857142857,0.916666666667,7.37314585909,0.0116279069767,2.10398719247,6.16423150089
Cell#086,221.1,51.7,0.75,2.26217034926,1.03667186147,99.9612724758,0.916666666667,0.533333333333,6.87469556746,0.018691588785,2.35854445011,6.67963528634
Cell#089,223.9,91.9,0.0,2.25881200332,1.11738917331,99.9557186235,0.916666666667,0.4375,5.08287355028,0.0116279069767,2.52201604802,7.75613149493
Cell#091,232.6,103.4,1.66666666667,2.99425945661,2.47117231855,99.9810138599,1.16666666667,0.3,8.07913269088,0.0235294117647,3.340377713,11.5885366755
Cell#092,238.3,57.4,1.30769230769,3.14209533667,-0.782088720311,99.9602633969,2.22222222222,0.208333333333,2.51291484033,0.0409836065574,3.97606943357,18.3371741779
Cell#093,241.2,172.3,0.392857142857,2.87944082133,-0.0195771421827,99.9397263577,0.764705882353,0.276595744681,2.24308829631,0.0535714285714,4.18003758344,21.7355770276
Cell#094,241.2,132.1,0.0,2.59686564259,0.977367686738,99.9537946171,1.09090909091,0.352941176471,4.60682937273,0.0365853658537,2.91759356184,9.51006912932
Cell#095,244.0,34.5,0.32,2.22176829831,-0.482729179933,99.931372549,1.48148148148,0.34,2.61091151524,0.0390625,2.73484234957,10.227770268
Cell#096,246.9,109.1,0.0,1.97185995319,1.87280071857,99.9440689816,0.7,0.888888888889,10.2251900555,0.010752688172,2.76248018445,9.65639301857
Cell#097,246.9,83.3,0.0,2.50179001354,2.18868224832,99.9767144021,1.14285714286,0.25,8.32067901235,0.00943396226415,3.04776936602,10.7158242163
Cell#098,252.7,152.2,0.0,2.27983702206,1.36173996555,99.9620205089,0.833333333333,0.466666666667,4.58736739422,0.0142857142857,3.09556129257,11.84888065
Cell#101,264.1,198.1,0.5,2.76312353053,0.242256912228,99.9710216923,1.0,0.25,4.8254663545,0.016,3.09376034029,11.0880373659
Cell#102,264.1,223.9,0.666666666667,2.28899421241,1.83111337831,99.9104611252,1.0,0.5,2.35130922693,0.0384615384615,3.19898378597,12.0758326003
Cell#103,269.9,5.7,0.0,2.72530944038,0.0741295588134,99.9716499716,1.15789473684,0.28125,3.47598965362,0.0252100840336,3.78366670433,17.5769471589
Cell#105,272.8,80.4,0.0,1.77124568991,1.74643093777,99.9804792348,0.875,0.666666666667,11.8355170329,0.0,1.64518273126,4.03126708844
Cell#106,272.8,149.3,0.0,1.22449318029,1.39623902944,99.8936735779,0.153846153846,2.0,20.1373906706,0.00980392156863,1.09302912097,2.90742058782
Cell#108,278.5,106.2,0.0,1.80746012232,1.05396506485,99.9072233267,0.24,1.06666666667,7.33251533742,0.0,2.54255461488,8.91907200705
Cell#110,281.4,169.4,0.444444444444,1.80368872526,1.92326988461,99.9489083416,0.555555555556,1.33333333333,18.8308623298,0.0,2.77728187011,9.60933948962
Cell#111,287.1,63.2,3.28571428571,3.960247303,-0.822189021057,99.9753924898,2.7,0.138461538462,1.50898532301,0.07,5.95741014887,41.5242254754
Cell#112,287.1,40.2,2.0,2.87171262273,2.08957265774,99.9806585755,2.2,0.333333333333,4.75312199808,0.0178571428571,3.56253548751,13.5772013332
Cell#113,287.1,80.4,0.642857142857,2.31971134901,0.622098160144,99.9847211612,0.875,0.428571428571,5.16404222184,0.0176991150442,2.94999953609,10.9988359493
Cell#114,290.0,198.1,1.875,2.6710519508,0.0783208736491,99.9741267788,1.74545454545,0.148288973384,0.48259088403,0.211382113821,4.26787644172,22.6132957854
Cell#115,292.9,97.6,5.1,3.63442735672,-1.14102122998,99.993609407,4.72727272727,0.0862068965517,1.45544197628,0.0804597701149,4.38866710188,23.1001265656
Cell#117,304.3,143.6,1.6,3.01662249431,1.74507520848,99.9860051781,1.83333333333,0.307692307692,8.80175695461,0.017094017094,3.46652581362,13.1367043688
Cell#119,304.3,166.5,2.18181818182,2.33852573482,-0.458885752043,99.9721390263,2.21428571429,0.285714285714,3.57295740982,0.0322580645161,2.64808022229,9.15230968723
Cell#120,310.1,57.4,0.772727272727,2.8826380889,-0.404140424125,99.9649327878,1.30303030303,0.245901639344,2.04198068949,0.0634920634921,4.85580705731,30.8961119954
Cell#122,321.6,74.6,2.5,2.80449264147,0.450133340867,99.9837299166,2.28571428571,0.210526315789,5.7118964659,0.0267857142857,2.88072956094,9.26154211643
Cell#123,324.4,229.7,0.2,2.04161525214,0.234565676496,99.7844827586,0.77380952381,0.295652173913,1.05063388873,0.0854700854701,2.75719247369,10.0645914438
Cell#125,330.2,80.4,1.45454545455,3.21602597286,-0.393532652302,99.9808002458,1.8,0.272727272727,3.81948000228,0.0234375,4.08895337622,18.9498250397
Cell#127,338.8,132.1,0.333333333333,2.14407766445,0.428693558134,99.9451754386,1.14285714286,0.5,5.19023569024,0.00970873786408,2.23728842331,6.29716731455
Cell#128,338.8,229.7,0.7,1.70156247017,0.923336129711,99.9614098276,0.785714285714,0.470588235294,6.67967828418,0.00840336134454,1.93095548527,6.04311722531
Cell#129,341.7,77.5,0.0,1.73169553025,1.54038178152,99.9064391855,0.384615384615,1.25,14.2482619421,0.0,1.9966986137,5.39862381488
Cell#130,344.5,155.0,0.41935483871,1.95145908176,0.430178204425,99.7869750456,0.737288135593,0.314102564103,0.864132039894,0.120967741935,2.95516791994,11.4762257794
Cell#131,347.4,51.7,1.19047619048,2.31696108322,-0.582553074283,99.9502734958,1.8,0.320754716981,2.35921741919,0.0588235294118,3.08191204545,12.5665810364
Cell#133,356.0,155.0,0.443661971831,1.59741414324,0.745652630957,99.7681351441,0.575418994413,0.349282296651,0.699170296964,0.125984251969,3.75590875469,22.5337579947
Cell#135,361.8,180.9,0.0,1.66881407165,0.465074476522,99.8500545256,0.418604651163,0.794117647059,3.90350922797,0.0078125,2.09185937193,6.66653118132
Cell#136,364.6,112.0,0.0,1.80480055827,0.789586255466,99.9416611974,0.608695652174,1.05555555556,6.9678961039,0.0,2.7025396253,10.5850623183
Cell#137,364.6,229.7,0.384615384615,1.65333795464,0.884002101317,99.942250776,0.857142857143,0.529411764706,6.89345411409,0.00826446280992,1.73143546363,4.88641668121
Cell#001,8.6,97.6,0.0,1.66277042951,0.365573217943,99.8876264203,0.72,0.653846153846,4.56109447887,0.017094017094,1.8426913372,5.19230056572
Cell#006,23.0,51.7,0.0,1.33832522756,1.26682220044,99.932295193,0.4375,1.875,12.5744431419,0.0,1.43910021423,3.78710888215
Cell#007,31.6,100.5,0.321428571429,1.88847719713,0.226557477571,99.9702558001,0.933333333333,0.8125,4.488213289,0.0236220472441,2.71292075268,10.2428225216
Cell#009,37.3,34.5,0.0,2.17280476836,0.925413474332,99.9609927349,0.5,0.588235294118,6.58205505358,0.00847457627119,2.7960255476,10.041181071
Cell#011,43.1,66.0,0.0,1.38330779924,1.2414024427,99.9542438801,0.8,1.07692307692,10.0889451728,0.0,1.79441764044,6.26648788682
Cell#012,57.4,103.4,0.0,0.994064580731,1.20268432468,99.881164587,0.461538461538,2.16666666667,17.3716302953,0.0,0.939134054997,3.07735832485
Cell#013,60.3,28.7,0.173913043478,1.20020015532,1.13253166517,99.8953853307,0.347826086957,2.1,12.2734016249,0.00833333333333,1.34004212346,3.8342344922
Cell#014,66.0,51.7,0.0,1.24587738384,1.17509118458,99.9392097264,0.714285714286,1.0,9.55747663551,0.0,0.887417782531,2.27943165465
Cell#015,66.0,83.3,0.0,1.16528396515,1.12806325837,99.8977040236,0.3,2.25,11.4833729216,0.0,1.74105752981,6.27233380979
Cell#017,74.6,109.1,0.134328358209,1.73036767909,0.426026199459,99.9786643909,0.746666666667,0.47191011236,1.58691663343,0.062015503876,2.63609438981,11.007762128
Cell#018,83.3,68.9,1.04545454545,2.57814374041,-0.0750591852089,99.9911221591,1.4347826087,0.4,2.47432357813,0.0625,3.37545560693,13.8364282421
Cell#019,91.9,103.4,0.466666666667,1.71519200582,-0.00601225541269,99.8517263292,0.928571428571,0.402597402597,1.80383886256,0.0542635658915,1.98463623314,6.4498850098
Cell#020,97.6,86.1,0.346153846154,1.97068740131,0.155536690645,99.9448610498,0.741935483871,0.542857142857,3.59909748218,0.0238095238095,2.44874348942,8.03690144437
Cell#021,97.6,54.6,0.279069767442,2.28654516519,0.123426750589,99.9348897777,0.68,0.555555555556,2.5727409891,0.0230769230769,3.56961285959,16.7970919839
Cell#023,109.1,54.6,0.0,0.948645934003,1.26052011687,99.6933052927,0.117647058824,3.75,28.4398595259,0.0,1.19479533147,4.50995482917
Cell#024,117.7,34.5,0.75,2.37264360289,0.159262222898,99.9756180816,1.75,0.5,5.34889821616,0.0176991150442,3.4835478743,15.4669696209
Cell#025,117.7,57.4,0.0,1.41623515029,0.852625455816,99.8811881188,0.186046511628,1.0,2.7727408787,0.016,2.44243853477,9.96527327286
Cell#026,126.3,91.9,0.360465116279,1.88268750728,0.441395178028,99.8918918919,0.648148148148,0.369230769231,1.09055258467,0.0787401574803,2.77558809221,10.557466626
Cell#028,129.2,77.5,0.0609756097561,1.80873360168,0.524376680208,99.8455200824,0.52,0.461538461538,1.34522528581,0.0708661417323,2.81054631252,10.7310224606
Cell#029,140.7,77.5,0.0,1.86111346599,-0.116168096775,99.9306839187,1.41176470588,0.464285714286,4.15006347297,0.0175438596491,1.85567212175,4.87966888534
Cell#030,143.6,37.3,0.0,1.09054823969,1.25240437416,99.7825141366,0.125,3.5,30.7238137869,0.0,0.780713696859,2.25926290612
Cell#032,146.4,57.4,0.0,1.78885959764,0.422630961959,99.9297964096,0.48,0.541666666667,4.92067254277,0.00813008130081,1.8012396289,4.76226891795
Cell#033,155.0,28.7,0.0,1.53795110863,1.44951365717,99.9194337342,0.294117647059,1.44444444444,13.443628424,0.0,2.1231289994,6.98002537892
Cell#034,155.0,77.5,0.196078431373,1.54825700968,0.517006035795,99.8116760829,0.5,0.730769230769,2.52378985058,0.0260869565217,2.0419269086,6.48160765638
Cell#035,157.9,48.8,0.0,2.00844743403,1.57764671045,99.9571275456,0.0454545454545,3.6,24.4259321465,0.0,4.09475943787,18.5849190197
Cell#036,157.9,103.4,0.192307692308,2.76675451345,-0.168777231988,99.9669683557,1.08571428571,0.43137254902,2.61396084781,0.0241935483871,4.44279312061,24.2121288466
Cell#038,172.3,109.1,0.375,1.60617958912,-0.0808435385489,99.8790322581,1.05263157895,0.591836734694,2.97176534032,0.0232558139535,1.62717469504,4.58409766532
Cell#039,172.3,48.8,0.0,1.073789768,1.3081872162,99.8886605002,0.125,2.6,20.6573311367,0.0,1.09689111992,3.20316981189
Cell#040,175.1,34.5,0.416666666667,1.68271869898,0.85256327239,99.9483737739,1.07692307692,0.8,7.46247438525,0.00943396226415,1.78490791782,4.98940652034
Cell#042,183.8,103.4,0.181818181818,1.99298213755,-0.0234505777253,99.9369482976,1.0,0.428571428571,3.3358394663,0.0175438596491,2.48344242918,8.63531736459
Cell#043,186.6,43.1,0.0,1.34082348309,0.81490279762,99.8996185505,0.272727272727,1.0,3.55655670203,0.0,1.80522467505,5.76540977119
Cell#045,195.2,60.3,0.0,1.61248594565,0.646349102329,99.917218543,0.545454545455,1.04,4.81219387382,0.0,2.38767999717,8.26135313997
Cell#046,195.2,114.8,0.0,1.72630157991,0.71375390322,99.9506984388,0.7,0.619047619048,5.02729010951,0.0,2.33516413844,8.66685300699
Cell#048,203.8,97.6,0.105263157895,1.38292643238,0.799096324763,99.8709885502,0.421052631579,1.07692307692,4.3126017363,0.0194174757282,1.9128513283,6.58822016497
Cell#049,206.7,43.1,0.0,1.90116247312,1.73918730993,99.9394168875,0.1875,1.11111111111,12.3526424676,0.0,2.96769540749,11.2841848193
Cell#050,206.7,86.1,0.133333333333,1.56967573816,0.874982799513,99.8992138682,0.454545454545,1.4,6.30457600589,0.00900900900901,2.82040047774,12.6631731101
Cell#051,212.5,57.4,0.0,1.10670091191,1.27226793836,99.7549250636,0.0833333333333,5.5,40.4457193292,0.0,1.22516220312,3.10146980585
Cell#052,218.2,143.6,0.0,1.2328494321,1.3087862803,99.7904609858,0.142857142857,2.0,13.3948535936,0.00943396226415,1.57808119817,4.71187041795
Cell#053,221.1,112.0,0.0,1.54757247703,1.0647118171,99.8887272105,0.233333333333,1.84615384615,9.87962716378,0.0,2.31979988192,7.86718555024
Cell#054,221.1,91.9,0.0,1.98896225625,1.12015876513,99.9531054606,0.75,0.866666666667,7.86154408183,0.0,2.87017972258,11.1163733443
Cell#055,223.9,45.9,0.16,2.07407350107,0.096680506238,99.9508889107,0.892857142857,0.514285714286,3.40647273111,0.0263157894737,2.51955002918,8.58499467189
Cell#056,229.7,129.2,0.0,2.81052841446,1.78622348655,99.9746956448,0.538461538462,0.666666666667,8.26180624911,0.0,4.03098604219,17.2350320689
Cell#057,232.6,71.8,0.0,1.8118968606,0.727019298576,99.9484048499,0.454545454545,1.06451612903,4.51426061493,0.0,3.93436118893,22.2889191319
Cell#059,235.4,97.6,0.0759493670886,1.43284963622,0.710473148073,99.7981545559,0.358695652174,0.736111111111,1.98040904198,0.032,2.09887288473,7.19885516293
Cell#061,246.9,126.3,0.0,1.11196182229,1.30989926006,99.8536005124,0.142857142857,3.0,24.4848351648,0.0,1.03475345345,2.69851357903
Cell#062,249.8,91.9,0.375,2.16672962955,0.591010424277,99.9500024999,0.888888888889,0.545454545455,5.32772277228,0.0166666666667,3.48248738659,16.2886670941
Cell#063,249.8,48.8,0.0,1.43284945594,1.1704473337,99.9403849429,0.526315789474,1.07142857143,8.32566949706,0.0,1.8744636159,6.3077576298
Cell#065,258.4,66.0,0.0,1.18585478403,1.37338733507,99.869351368,0.294117647059,2.14285714286,17.0061318344,0.0,1.63161531686,5.60142894234
Cell#066,261.3,86.1,0.0,1.31042948742,1.10628518722,99.9260042283,0.344827586207,2.0,10.1407556966,0.0,2.06360810985,8.2017217636
Cell#067,264.1,112.0,0.190476190476,1.54550315501,0.656161938523,99.9494906979,0.857142857143,0.95,6.56655098021,0.00813008130081,2.30446660463,9.34705344226
Cell#068,275.6,54.6,0.0,1.54121190904,0.834946283657,99.9114708486,0.255813953488,1.07692307692,4.63612070651,0.0168067226891,2.23585941521,7.71400882709
Cell#069,275.6,86.1,0.125,1.78443505852,0.748549450501,99.925100646,0.352941176471,1.0,5.48976174165,0.008,2.55657189757,8.82149100059
Cell#070,275.6,112.0,0.0,1.95241695909,0.839688764127,99.9428104575,0.369565217391,1.33333333333,5.15651371308,0.0,4.19884495856,22.5219670325
Cell#072,287.1,86.1,0.0,1.39510334148,0.986339610301,99.9025697235,0.0952380952381,1.70588235294,7.19684886209,0.0,2.15067665469,7.30547683829
Cell#073,295.7,66.0,0.0,1.62091130143,0.820310241657,99.847594165,0.305555555556,1.35,6.21190815237,0.00862068965517,2.30970602665,7.97956588256
Cell#075,304.3,97.6,0.0,1.25431134629,1.36012914324,99.9517607332,0.136363636364,1.5,11.9454867257,0.0,1.66964997625,5.66414228469
Cell#076,310.1,57.4,0.0,2.30216811899,0.886051697419,99.9211595609,0.5,0.5,5.18194747322,0.00961538461538,2.66844447453,8.48408980444
Cell#077,310.1,112.0,0.0,1.21089943604,1.14462915454,99.859928887,0.166666666667,2.88888888889,14.5861587555,0.0,1.73863234775,5.98588125481
Cell#078,315.8,143.6,0.238095238095,1.88491986194,0.337003115917,99.9209277807,0.8,0.551724137931,4.27717764596,0.008,2.30431299818,7.53167885452
Cell#079,318.7,100.5,0.0,1.8325934949,0.782476390079,99.8737074749,0.3,0.857142857143,5.40086594232,0.00847457627119,2.54003655969,9.06288436264
Cell#081,327.3,146.4,0.0,1.61527110326,0.770645010244,99.8040039199,0.333333333333,1.0,4.51189434323,0.0210526315789,1.96224163573,5.80311980985
Cell#082,327.3,54.6,0.208333333333,1.98847498739,0.559114829405,99.9247162381,0.444444444444,0.5,4.59104822801,0.00793650793651,3.30212434812,15.5784430431
Cell#083,330.2,91.9,0.384615384615,1.50301177108,1.18223883652,99.9324425762,0.666666666667,0.785714285714,8.36902757996,0.00833333333333,1.7273961426,5.18334528237
Cell#085,344.5,134.9,0.0,1.77588271735,0.539850235339,99.8629283489,0.473684210526,0.931034482759,4.33337392681,0.0166666666667,2.44684581081,8.46512790554
Cell#086,356.0,169.4,0.0,1.34289690192,1.1766854469,99.8827941866,0.208333333333,2.22222222222,11.3686457121,0.0,1.78606888664,5.15297170959
Cell#001,5.7,143.6,0.114285714286,1.58792534601,0.775819838426,99.7738196211,0.351351351351,1.08333333333,4.46146081188,0.00980392156863,2.32867861552,8.17414859264
Cell#002,8.6,80.4,0.0,1.18706954959,1.2277371273,99.736558496,0.166666666667,2.0,13.9919354839,0.0,1.06421694648,2.62520697266
Cell#003,11.5,66.0,0.0,1.24142398784,0.916502751894,99.7677119628,0.155172413793,0.970588235294,2.18113280965,0.015625,2.43929436808,10.1498345355
Cell#004,14.4,129.2,0.0,1.81988115361,0.559704627873,99.8664238009,0.377777777778,0.878787878788,3.94573643411,0.0161290322581,2.84910034733,10.8464461517
Cell#005,14.4,5.7,0.0,1.74658325492,0.859290224466,99.8418972332,0.216216216216,1.14285714286,5.86834986474,0.0,3.30570071094,14.1221448034
Cell#007,23.0,114.8,0.0,1.91257342517,0.496479823644,99.9055145164,0.529411764706,0.793103448276,4.19323312921,0.0,3.0246253479,13.3089126123
Cell#008,25.8,143.6,0.0,1.7926615685,1.02808246195,99.8994974874,0.21875,1.6,8.40709498498,0.0,2.85452336702,11.0302104392
Cell#009,34.5,91.9,0.0454545454545,1.74946062219,0.586957590528,99.7909407666,0.422413793103,0.556603773585,1.44914461374,0.0852713178295,3.18300292237,14.5305712216
Cell#010,37.3,40.2,0.0,1.77217843593,0.812947733576,99.8986143968,0.5,1.21052631579,6.47791278139,0.00854700854701,2.65365698845,10.1607910362
Cell#011,37.3,17.2,0.0,1.31123767821,1.39281668988,99.7254632807,0.0769230769231,6.0,48.9014336918,0.0,1.37598934695,3.21082692444
Cell#012,40.2,109.1,0.8,2.51243986679,-0.0332377133721,99.9221082695,1.15789473684,0.294736842105,1.28658164045,0.0683760683761,3.79849737282,18.4887697233
Cell#013,43.1,71.8,0.0,1.25268162249,0.912242920786,99.8489425982,0.325,1.40909090909,5.62678306961,0.0,1.66980626955,5.35726807196
Cell#015,51.7,103.4,0.0,1.9027212757,-0.054589426784,99.9101258238,0.846153846154,0.333333333333,3.39595129528,0.015625,2.07463321776,6.45553936194
Cell#016,51.7,66.0,0.0,2.07828170232,0.634943836347,99.9228989977,0.461538461538,0.652173913043,4.30937861829,0.03,2.71021511695,9.41897236882
Cell#017,54.6,86.1,0.0833333333333,1.91145039157,0.213512712301,99.9119589142,0.737704918033,0.413333333333,1.74488965484,0.0322580645161,2.7891176111,12.2458084507
Cell#018,60.3,57.4,0.222222222222,1.70603799007,0.737953943543,99.9511289219,0.65,0.833333333333,6.28661385334,0.00900900900901,1.87889999467,5.26732977915
Cell#020,71.8,74.6,0.947368421053,2.37696960687,-0.284285674492,99.9549468373,1.9,0.380952380952,2.58359029361,0.0291262135922,3.07120719457,12.6072272708
Cell#022,71.8,48.8,0.0869565217391,1.94588445005,0.237609593124,99.8483699773,0.542372881356,0.467741935484,2.09887143555,0.064,2.66320010635,9.82472150491
Cell#023,71.8,89.0,0.3125,2.6280879837,0.402874039893,99.9543561362,0.947368421053,0.608695652174,4.35596120936,0.0105263157895,3.74286393239,16.8419104443
Cell#024,80.4,28.7,0.666666666667,1.81167610631,1.769641545,99.9292695473,1.16666666667,0.857142857143,10.6221374046,0.013698630137,1.92120081371,4.85186499415
Cell#027,91.9,74.6,0.0,1.89354629319,0.164544742674,99.8919211024,0.547619047619,0.382978723404,2.54715992062,0.032,2.14229526708,6.58356541763
Cell#028,94.7,57.4,0.0,1.09347375379,1.31943571001,99.9171499586,0.6,1.66666666667,16.5,0.0,0.921099409754,3.10122173131
Cell#029,94.7,91.9,0.0,1.17394410315,1.21447174137,99.8986828774,0.181818181818,2.25,15.6662913758,0.0,1.29506689751,3.80168352509
Cell#030,103.4,17.2,0.0,1.91966008955,2.00255127552,99.9256505576,0.272727272727,3.66666666667,29.6862619808,0.0,2.81452930822,9.31641519037
Cell#031,103.4,54.6,0.0,1.60964018632,0.96754512861,99.9370326643,0.32,1.0625,7.67909542195,0.0,2.01757315701,6.43985459114
Cell#032,103.4,71.8,0.0,1.97029034412,1.31849767031,99.8973155347,0.529411764706,0.857142857143,5.35874938211,0.0,3.16043111424,12.7177274541
Cell#035,120.6,51.7,0.0,1.50105721641,1.02652512048,99.9257845632,0.19512195122,2.0625,8.52704182176,0.0,2.58217770376,9.76650052319
Cell#036,120.6,31.6,0.0661157024793,1.42884240123,0.585630332599,99.6732026144,0.714285714286,0.472392638037,1.0099920195,0.1015625,2.06303148016,6.92351948081
Cell#037,129.2,94.7,0.0,1.32314624723,1.24706446968,99.912273706,0.0952380952381,2.83333333333,20.4965792474,0.0,1.4365278351,3.81831110435
Cell#038,137.8,23.0,0.148148148148,1.47731941845,0.861894175775,99.8754810958,0.464285714286,1.27777777778,6.99868220983,0.017094017094,1.95887591531,6.20035112968
Cell#039,140.7,68.9,0.0,2.06473035327,1.38632782434,99.9396275484,0.470588235294,0.923076923077,8.3193637621,0.0,3.38605493839,14.1809144184
Cell#041,143.6,51.7,0.0,2.21367903207,0.0766306821597,99.9285203717,0.657142857143,0.45,3.04308693134,0.0161290322581,2.65676938828,8.89538119171
Cell#042,149.3,5.7,0.0,1.20155110835,1.06713958515,99.8936311661,0.153846153846,2.33333333333,13.2076481836,0.0,1.23635083241,3.16341370517
Cell#045,155.0,43.1,0.0,1.0609695338,1.08235060853,99.8385676548,0.208333333333,3.14285714286,17.2622822979,0.0,1.00932134881,2.90220173958
Cell#047,163.7,63.2,0.0,1.50514983202,1.35343622706,99.9250767963,0.4,1.625,14.2889142857,0.0,1.54981298995,3.87417076439
Cell#048,166.5,28.7,0.333333333333,1.81156576571,1.13811570331,99.9239632684,0.5625,0.785714285714,8.35079575597,0.0,2.24603857878,7.34111112924
Cell#049,169.4,83.3,0.0,1.15853779089,1.38681293884,99.8916240904,0.0833333333333,3.33333333333,28.2877030162,0.0,1.23804979878,3.49294860085
Cell#050,175.1,40.2,0.0,1.44393317001,0.787742237361,99.9056158565,0.405405405405,1.26086956522,5.82315854221,0.00793650793651,1.95458711432,7.08609253379
Cell#051,178.0,89.0,0.0,1.11087828247,1.16007614123,99.8935289246,0.294117647059,2.14285714286,18.0651076269,0.0,0.81887291287,2.15780880864
Cell#052,180.9,68.9,0.0,2.00224991104,0.0326049019805,99.9380585789,1.04761904762,0.592592592593,4.70853428392,0.0,2.44130158219,7.97871983542
Cell#053,183.8,100.5,0.0,1.60006232236,1.16552375507,99.8927449628,0.705882352941,1.07142857143,8.1596121085,0.0,2.17593971533,7.39528093605
Cell#054,186.6,57.4,0.0,1.84883493201,1.77351117876,99.9767657993,0.636363636364,1.57142857143,15.4855332047,0.0,2.77286676121,9.9186109009
Cell#055,189.5,83.3,0.0,1.35449917751,1.27173998004,99.9177157903,0.260869565217,1.9,11.7768551237,0.0,2.12116487067,7.82688437706
Cell#056,192.4,45.9,0.0952380952381,1.7462027894,0.382421437096,99.8197115385,0.584905660377,0.68,2.5434117181,0.0353982300885,2.43754426127,8.33631567356
Cell#057,195.2,25.8,0.0,1.2072895677,0.917983649415,99.8371040724,0.24,1.48,5.30745617027,0.00813008130081,1.7388596994,5.94518185374
Cell#060,201.0,57.4,0.378378378378,1.89025518778,0.517087788952,99.9411187439,0.6,0.828571428571,3.78337776866,0.0325203252033,3.18097514631,14.170426873
Cell#061,201.0,91.9,0.307692307692,2.03916964847,1.06266689217,99.9440809708,0.625,0.625,6.32768425842,0.0194174757282,2.78339374762,10.4120298556
Cell#063,206.7,103.4,0.0,1.59867455957,1.20244915268,99.9007655231,0.272727272727,1.15384615385,8.86088846624,0.00847457627119,2.24624575186,7.66886038333
Cell#064,212.5,43.1,0.0816326530612,1.53120197671,0.300344986931,99.8726809749,0.796296296296,0.732142857143,2.67181859946,0.0314960629921,2.15052221197,8.3427926277
Cell#065,212.5,63.2,0.189655172414,1.66066017722,0.423694113717,99.8995983936,0.603174603175,0.655737704918,2.29664961119,0.0234375,2.22585294769,7.51331096251
Cell#067,223.9,31.6,0.0,1.92210945559,1.78216447451,99.9469151823,0.230769230769,1.66666666667,13.011443662,0.0,2.41370621042,6.99064122382
Cell#068,226.8,103.4,0.0,1.0261999833,1.29272761177,99.425173439,0.0,6.5,56.902676399,0.0,1.13160608827,3.34605764543
Cell#069,229.7,60.3,0.0,1.66539344121,0.427474125566,99.8799912721,0.69696969697,0.806451612903,4.32606046539,0.0078125,2.38687959028,8.85947145905
Cell#070,238.3,80.4,0.0,1.5049971378,0.835505505965,99.8903268261,0.388888888889,1.38095238095,6.63700274348,0.0,2.18298050343,7.53335517864
